gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,n_counts,n_cells,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts
STMN3,1612.5,60.46,STMN3,False,,0.8360539389638041,4.651369644815787,0.6242139396962335,118636.17,364,False,364,1.4026623,0.8765774,74.16607523066004,1976.3511,7.5895133
ARFRP1,1674.9166666666667,62.429999999999986,ARFRP1,True,1650.0,1.3023420865862314,19.505115249370885,1.6108814140026595,172984.5,324,False,324,1.320045,0.8415866,77.00496806245565,1859.9434,7.5288386
ZGPAT,1436.909090909091,49.61000000000001,ZGPAT,True,6437.0,0.49325762952448543,4.761495701335566,1.16258777653807,65166.023,200,False,200,0.7559601,0.56301576,85.80553584102199,1065.1478,6.9718075
SLC2A4RG,859.0,69.47000000000001,SLC2A4RG,False,,0.5592618878637331,2.9341630911671683,0.6199061985344685,84724.086,280,False,280,1.0637138,0.72450715,80.1277501774308,1498.7727,7.313069
TPD52L2,2369.875,54.35000000000001,TPD52L2,True,5145.0,0.44073811213626685,4.468254000258079,1.242185782434486,62676.066,186,False,186,0.7042126,0.53310317,86.79914833215045,992.23553,6.9009676
DNAJC5,3724.6666666666665,51.39000000000001,DNAJC5,True,3924.0,0.7409510290986515,8.662249378992183,1.3302084193958468,102464.266,257,False,257,1.0094262,0.6978492,81.76011355571326,1422.2815,7.2607203
UCKL1,1349.5714285714287,62.540000000000006,UCKL1,False,,1.1504613200851668,10.971663494418987,1.036422798989719,208181.88,345,False,345,1.3864641,0.86981285,75.51454932576296,1953.528,7.577904
PRPF6,2982.0,50.53,PRPF6,True,7391.0,1.5926188786373314,16.920570480353607,1.1258681929503873,233175.9,489,False,489,1.9587761,1.0847757,65.29453513129879,2759.9155,7.9233174
TCEA2,961.9411764705883,61.580000000000005,TCEA2,True,3703.0,0.47338537970191624,5.255150533905412,1.345410037940796,62315.312,122,False,122,0.50348043,0.4077827,91.34137686302341,709.40393,6.5658336
RGS19,1027.5,63.49,RGS19,False,,0.7735982966643009,4.742029727724361,0.6938388762048158,100001.234,323,False,323,1.2406847,0.80678153,77.07594038325053,1748.1249,7.466871
PCMTD2,1423.5454545454545,47.09000000000001,PCMTD2,False,,0.276792051100071,1.3125362926640458,0.625894201401227,40335.73,156,False,156,0.575754,0.45473388,88.92831795599716,811.23737,6.6997924
TEKT4P2,1697.0,45.63,TEKT4P2,True,5652.0,1.0468417317246275,11.5304747483709,1.2074247979043577,144743.23,353,False,353,1.380041,0.8671177,74.94677075940383,1944.4778,7.5732627
SAMSN1,1334.0,36.17,SAMSN1,False,,0.5209368346344926,3.852011621717527,0.8830836275290409,69765.625,217,False,217,0.8293891,0.6039821,84.59900638750887,1168.6093,7.064425
USP25,2263.6,35.40999999999999,USP25,False,,0.1660752306600426,1.0945585199045105,0.9334905231489361,23989.848,99,False,99,0.35941035,0.30705103,92.97374024130589,506.40918,6.2293177
C21orf91,1736.8333333333333,37.16,C21orf91,False,,0.35060326472675657,2.9565355022904667,1.0731661259871539,55344.74,153,False,153,0.58286977,0.4592395,89.14123491838183,821.2635,6.712061
PPIAP22,444.0,49.0,PPIAP22,False,,2.5649396735273244,15.338286945932015,0.6133764059734642,367424.4,967,False,967,3.826224,1.5740644,31.369765791341376,5391.15,8.592699
EEF1A1P1,739.0,48.44,EEF1A1P1,False,,0.09226401703335699,0.10511766888186333,0.18039774772839362,12114.05,118,False,118,0.38277087,0.32408935,91.62526614620297,539.32416,6.292169
RPL13AP7,611.0,56.96,RPL13AP7,False,,0.25337118523775726,0.2858994935157107,0.15069826919987295,36585.3,299,False,299,0.9985533,0.6924236,78.77927608232788,1406.9615,7.2498984
MRPL39,1069.6666666666667,37.94,MRPL39,True,172.0,0.3080198722498226,5.663579101877537,2.249643645634189,43888.96,100,False,100,0.38238105,0.32380742,92.902767920511,538.7749,6.291152
ATP5J,726.5,41.96,ATP5J,False,,2.120652945351313,21.16014843699592,1.0380808230642358,301823.97,570,False,570,2.3388479,1.2056258,59.545777146912705,3295.4365,8.100597
N6AMT1,3646.3333333333335,38.55,N6AMT1,False,,0.14549325762952448,1.1102087231434294,1.1035360177593228,19777.154,72,False,72,0.26514778,0.23518893,94.88999290276791,373.59323,5.925841
LTN1,3522.6666666666665,36.74,LTN1,True,1217.0,0.24698367636621718,3.1349784663526634,1.701090527301642,34336.23,95,False,95,0.36079335,0.3080679,93.25762952448545,508.35782,6.233151
USP16,2437.4285714285716,38.76,USP16,False,,0.9453513129879347,9.372721627201757,1.0978873647196823,136950.55,328,False,328,1.2737316,0.82142234,76.72107877927608,1794.6877,7.4931436
CCT8,1120.5833333333333,38.32,CCT8,False,,1.048261178140525,8.3115896590103,0.8690653226574898,170274.52,426,False,426,1.6414146,0.9713146,69.76579134137685,2312.7532,7.7466264
SOD1,1040.75,44.51,SOD1,True,2461.0,4.11000709723208,62.72723643460853,1.4859578026440146,606813.3,824,False,824,3.5035388,1.5048635,41.51880766501065,4936.4863,8.504612
SCAF4,2870.0,38.12,SCAF4,False,,0.12845990063875087,0.6802192883411833,0.7831408536295548,17663.697,79,False,79,0.2842962,0.25021088,94.39318665720369,400.57336,5.9953904
URB1,3954.6666666666665,46.41,URB1,True,3294.0,0.37047551454932576,4.0700367765662335,1.3861208050080798,48728.156,134,False,134,0.5136831,0.4145458,90.48970901348474,723.7794,6.5858674
EVA1C,1347.5384615384614,46.5,EVA1C,True,6780.0,0.28601845280340665,2.4969705706819814,1.147088077589597,40999.434,111,False,111,0.42535916,0.35442382,92.1220723917672,599.33105,6.3974814
C21orf59,1344.5555555555557,47.5,C21orf59,False,,0.8885734563520227,5.27237644364153,0.6613325605240494,116267.34,360,False,360,1.4030931,0.8767567,74.4499645138396,1976.9581,7.5898204
PAXBP1,2172.1111111111113,38.15,PAXBP1,True,255.0,0.3747338537970192,6.492997532098832,2.154950120163133,49698.383,113,False,113,0.43918604,0.3640777,91.98012775017743,618.8131,6.429418
IFNAR2,1699.5454545454545,44.15999999999999,IFNAR2,False,,0.5649396735273243,3.8851619459320057,0.8113842938250915,104532.35,284,False,284,1.0649163,0.72508967,79.84386089425124,1500.467,7.314198
IL10RB,1241.2,47.24,IL10RB,True,3941.0,0.6884315117104329,7.958964086392657,1.327919697104227,95186.16,194,False,194,0.77928793,0.57621324,86.23136976579134,1098.0167,7.002171
IFNAR1,2141.6,41.33,IFNAR1,False,,0.48899929027679206,4.085283727982459,1.0075099020313008,62347.277,207,False,207,0.77749807,0.5752068,85.30872959545776,1095.4948,6.9998736
TMEM50B,1059.1,43.36000000000001,TMEM50B,True,3734.0,0.5876508161816891,6.716921252984064,1.34111383073626,91179.125,219,False,219,0.8464331,0.61325574,84.45706174591909,1192.6243,7.0847497
GART,1438.842105263158,41.63,GART,True,7384.0,0.39815471965933286,3.596331819794821,1.1261403680473547,57073.6,151,False,151,0.589321,0.4633069,89.28317955997161,830.3533,6.723055
SON,2848.7619047619046,38.929999999999986,SON,False,,5.2817601135557135,49.07893553616326,0.8713261525041255,853252.56,1037,False,1037,4.5223546,1.7088044,26.40170333569908,6371.9976,8.759825
CRYZL1,1029.2608695652175,41.590000000000025,CRYZL1,True,2366.0,0.7735982966643009,10.219302454997079,1.4952561957841102,123416.805,229,False,229,0.9186526,0.6516232,83.7473385379702,1294.3815,7.1665606
ATP5O,755.8,43.51,ATP5O,True,4552.0,2.3222143364088006,28.78672918414084,1.2815853892599427,365058.0,636,False,636,2.586737,1.2772429,54.86160397444997,3644.7124,8.201307
LINC00649,1319.4705882352941,43.179999999999986,LINC00649,False,,0.22356281050390348,1.3171716723659581,0.8006422289660833,32692.773,127,False,127,0.4659883,0.38252962,90.98651525904897,656.5775,6.4885626
MRPS6,1770.0,40.3,MRPS6,False,,1.1355571327182399,6.23658280372928,0.5975506150802964,172117.11,481,False,481,1.8664608,1.053078,65.86231369765791,2629.8433,7.8750596
SMIM11,1120.4285714285713,47.19,SMIM11,False,,0.39318665720369056,2.9248399090263835,0.929449069456024,52144.035,170,False,170,0.6418948,0.49585095,87.9347054648687,904.4298,6.8084097
RUNX1,2257.684210526316,41.53999999999999,RUNX1,False,,0.25691980127750175,1.3401953351829186,0.6953687336199262,41679.613,160,False,160,0.57938397,0.4570349,88.6444286728176,816.352,6.70607
SETD4,1581.6470588235295,44.830000000000005,SETD4,True,1147.0,0.41092973740241306,5.706727046906247,1.7219539943192574,56397.89,135,False,135,0.5259201,0.42259756,90.41873669268985,741.0214,6.6093783
CBR1,1134.8,50.62,CBR1,True,4646.0,0.30092264017033354,2.9434721594941604,1.2756352337130334,44568.562,90,False,90,0.36815965,0.31346652,93.6124911284599,518.73694,6.2533226
MEMO1P1,1214.0,43.31,MEMO1P1,False,,0.11923349893541518,0.3224210029679328,0.40554338553911556,15702.563,96,False,96,0.3358104,0.28953815,93.18665720369056,473.15686,6.161538
DOPEY2,2721.5,47.09,DOPEY2,False,,0.23775727466288146,1.5734029211562033,0.8917005063827123,39015.94,104,False,104,0.39578822,0.3334593,92.61887863733143,557.6656,6.325551
MORC3,1368.8333333333333,42.300000000000004,MORC3,True,4512.0,0.3080198722498226,3.0471018291502663,1.285456977941326,38567.355,135,False,135,0.5007271,0.40594974,90.41873669268985,705.5245,6.560358
PIGP,1845.5,42.199999999999996,PIGP,True,7134.0,0.177430801987225,1.43440504226079,1.1339661921567468,26335.518,72,False,72,0.27652016,0.24413775,94.88999290276791,389.6169,5.967727
TTC3,3019.92,38.710000000000015,TTC3,False,,1.3577004968062456,9.680198117620483,0.7643760384039466,185799.23,521,False,521,2.0229342,1.106228,63.02342086586231,2850.3145,7.9555354
DSCR3,1733.6,44.25,DSCR3,False,,0.6905606813342796,5.601622483708636,0.9313468869113232,108062.65,285,False,285,1.0903901,0.7373507,79.77288857345634,1536.3596,7.3378215
DYRK1A,2414.4166666666665,38.86000000000001,DYRK1A,False,,0.31724627395315824,2.661357184334476,1.0849750390711503,73605.21,134,False,134,0.5148763,0.41533378,90.48970901348474,725.4607,6.5881844
PSMG1,1099.2,41.55,PSMG1,True,1783.0,0.3321504613200852,4.115449988708952,1.5906413314793748,43378.902,99,False,99,0.3926493,0.3312079,92.97374024130589,553.24286,6.317603
BRWD1,3205.9375,38.64999999999999,BRWD1,True,6275.0,0.5684882895670689,5.6375290341312265,1.1689491192291654,74232.27,254,False,254,0.9486277,0.6671254,81.97303051809794,1336.6165,7.1986446
HMGN1,1138.2857142857142,42.26,HMGN1,False,,0.6408800567778566,2.76724808858636,0.5007303767502498,117599.08,413,False,413,1.501485,0.91688454,70.68843151171042,2115.5923,7.6575627
WRB,820.9285714285714,44.24,WRB,False,,0.1547196593328602,1.0754766436544294,0.9951177398203319,22130.016,77,False,77,0.2861342,0.25164098,94.53513129879347,403.16312,6.0018187
MX2,1590.7857142857142,49.7,MX2,False,,0.511000709723208,3.223067818891539,0.7555020143970016,80872.56,227,False,227,0.8736368,0.62788135,83.88928317955997,1230.9542,7.116357
MX1,1335.235294117647,47.01,MX1,True,615.0,1.1156848828956707,19.7018063665398,1.9243710880763005,180618.31,286,False,286,1.1676959,0.7736648,79.70191625266146,1645.2836,7.4062757
PRDM15,3933.823529411765,51.409999999999975,PRDM15,False,,0.15188076650106458,0.985438576682366,0.9315901607097583,20429.398,72,False,72,0.26846865,0.23781039,94.88999290276791,378.27234,5.9382544
ABCG1,2597.6666666666665,51.01999999999999,ABCG1,True,952.0,0.19659332860184528,2.531636113620229,1.778823069011798,24485.639,71,False,71,0.26826403,0.23764905,94.96096522356281,377.984,5.937494
UBASH3A,1966.0,49.32,UBASH3A,True,6986.0,0.7366926898509581,7.401500701658165,1.1439941578465527,103859.01,246,False,246,0.96665436,0.6763338,82.54080908445707,1362.016,7.2174554
SLC37A1,1296.3333333333333,48.790000000000006,SLC37A1,True,1541.0,0.27750177430801987,3.435011936253949,1.6332586825853226,36222.926,80,False,80,0.31515926,0.27395776,94.3222143364088,444.05942,6.098208
WDR4,1434.857142857143,53.709999999999994,WDR4,True,7338.0,0.24201561391057488,2.031585707142398,1.1282091234876597,36484.5,100,False,100,0.38542995,0.32601053,92.902767920511,543.0708,6.2990794
NDUFV3,2272.75,46.83,NDUFV3,True,2890.0,0.33498935415188075,3.7399751596877286,1.4312901277207786,48040.71,122,False,122,0.47293726,0.38725853,91.34137686302341,666.3686,6.5033426
PKNOX1,1231.8181818181818,47.07,PKNOX1,False,,0.1483321504613201,0.9644876282340807,0.9372397975957512,19148.91,81,False,81,0.29422507,0.2579121,94.25124201561391,414.5631,6.0296345
U2AF1,1739.8333333333333,43.65999999999999,U2AF1,True,6276.0,3.6706884315117105,43.42414732402105,1.1688590306124984,510104.25,873,False,873,3.6325345,1.5331042,38.04116394606104,5118.241,8.540762
RRP1B,4861.0,47.52,RRP1B,False,,0.33995741660752304,2.23306846409446,0.8401007411602154,45163.73,168,False,168,0.6211885,0.48315954,88.07665010645849,875.25464,6.7756567
PDXK,2062.6111111111113,57.25,PDXK,False,,0.33995741660752304,2.015738918639915,0.7583393822282962,57642.2,166,False,166,0.6316689,0.48960337,88.21859474804826,890.02155,6.7923684
CSTB,1418.0,54.22,CSTB,False,,1.20652945351313,9.72507097232081,0.8723930824429382,201223.69,444,False,444,1.7437242,1.0093162,68.48828956706885,2456.9075,7.8070655
RRP1,1660.2857142857142,57.26,RRP1,True,1211.0,0.22995031937544358,2.8902671140073557,1.701688951401851,29990.39,77,False,77,0.30054662,0.26278466,94.53513129879347,423.47018,6.050842
AGPAT3,2058.277777777778,51.71000000000001,AGPAT3,True,5412.0,0.2640170333569908,2.4302454997096588,1.2226313408559488,33432.168,117,False,117,0.43929332,0.36415225,91.69623846699787,618.9643,6.4296618
PWP2,1727.1666666666667,56.949999999999996,PWP2,True,6170.0,0.46061036195883603,4.44890900219369,1.1753849008433916,67186.734,159,False,159,0.6275233,0.4870594,88.71540099361249,884.1803,6.7857914
C21orf33,998.5454545454545,58.55,C21orf33,True,3770.0,0.6224272533711852,7.157053479256714,1.3387315309583923,82714.164,228,False,228,0.87312686,0.62760913,83.81831085876507,1230.2357,7.1157737
AP001055.6,669.0,64.55,AP001055.6,False,,0.36124911284599004,2.472389347699848,0.8668809753039639,50559.566,168,False,168,0.6347683,0.4915011,88.07665010645849,894.38855,6.797258
PFKL,2741.4166666666665,63.48000000000001,PFKL,False,,0.5493257629524485,4.448026888831537,0.9592744283397381,80206.086,232,False,232,0.89019746,0.6366813,83.53442157558553,1254.2882,7.1351204
C21orf2,1716.0,60.43,C21orf2,False,,0.2782114975159688,2.1725433898961177,1.029995028102658,43106.684,113,False,113,0.4363132,0.36207956,91.98012775017743,614.7653,6.422866
UBE2G2,1257.5833333333333,44.90999999999999,UBE2G2,False,,1.85166784953868,14.072442173688584,0.7973756423794144,431980.25,657,False,657,2.60374,1.2819722,53.37118523775728,3668.6697,8.207857
SUMO3,1237.6666666666667,54.29,SUMO3,False,,0.27253371185237757,1.10322944222208,0.5354192949823018,36850.277,187,False,187,0.665575,0.5101704,86.72817601135557,937.7952,6.8445973
PTTG1IP,1246.142857142857,50.959999999999994,PTTG1IP,True,5868.0,1.518097941802697,17.029679334150597,1.1927467971871526,206994.8,381,False,381,1.5783397,0.94714564,72.95954577714691,2223.8806,7.7074585
ITGB2,1492.875,57.450000000000024,ITGB2,False,,7.5308729595457775,80.60007601296871,0.9405354674495318,1139592.8,1128,False,1128,5.17895,1.8211483,19.943222143364093,7297.1406,8.895375
ITGB2-AS1,781.0,49.13999999999999,ITGB2-AS1,False,,1.312278211497516,9.021731240725213,0.7389970004910015,186926.61,524,False,524,2.0347688,1.1101352,62.810503903477645,2866.9893,7.9613667
ADARB1,3689.923076923077,45.42999999999999,ADARB1,False,,0.6252661462029808,5.987315713917021,1.1141606368034687,80476.59,216,False,216,0.83954465,0.60951805,84.66997870830376,1182.9185,7.076585
POFUT2,1603.25,52.95000000000001,POFUT2,True,4257.0,0.18097941802696949,1.6866834150590357,1.303393437780987,25156.055,76,False,76,0.28690246,0.25223812,94.60610361958835,404.24557,6.004493
COL6A2,2149.222222222222,55.88,COL6A2,True,1513.0,0.33995741660752304,4.356648009548998,1.6390107516387715,46431.145,100,False,100,0.40501422,0.34004742,92.902767920511,570.66504,6.348553
LSS,2166.4545454545455,53.33,LSS,False,,0.25691980127750175,1.9339453351829161,1.003439635486243,37198.88,96,False,96,0.37572223,0.31897885,93.18665720369056,529.39264,6.2736177
MCM3AP-AS1,1716.6666666666667,46.480000000000004,MCM3AP-AS1,False,,0.1980127750177431,1.1830642299503198,0.8245011801510717,31593.338,86,False,86,0.33678252,0.29026562,93.89638041163946,474.52658,6.164423
MCM3AP,2646.3,47.39999999999999,MCM3AP,False,,0.38679914833215046,2.0186040228401807,0.653874564937158,53833.957,206,False,206,0.7593055,0.5649191,85.37970191625266,1069.8615,6.9762187
YBEY,837.25,53.10000000000001,YBEY,False,,0.14549325762952448,0.8062314504161564,0.8013857445341166,19973.27,82,False,82,0.30138797,0.26343137,94.18026969481902,424.65564,6.053631
PCNT,3278.75,51.57999999999999,PCNT,True,5877.0,0.6763662171753017,7.004561786244275,1.192316148031548,94689.91,224,False,224,0.8851017,0.63398176,84.10220014194464,1247.1083,7.1293845
DIP2A,3630.285714285714,44.88,DIP2A,False,,1.2902767920511,11.981730676172692,0.9995373547462136,185354.9,478,False,478,1.8583932,1.0502596,66.07523066004258,2618.476,7.8707294
PRMT2,1680.4666666666667,45.51999999999999,PRMT2,True,5299.0,4.771469127040454,61.63949791115554,1.2309611135751737,708069.56,938,False,938,4.0459538,1.6185867,33.427963094393185,5700.7485,8.648528
IL17RA,3293.0,50.68,IL17RA,True,5227.0,0.9709013484740951,10.867760621653016,1.2361477842936013,138732.36,300,False,300,1.1940919,0.7857683,78.708303761533,1682.4755,7.4286156
CECR5,1646.857142857143,50.12,CECR5,True,6148.0,0.3435060326472676,3.1645902558229517,1.1762737326597243,44058.086,135,False,135,0.5116129,0.41317722,90.41873669268985,720.86255,6.581835
CECR1,1887.888888888889,49.51,CECR1,False,,1.0532292405961674,10.517761226530775,1.0940645691961335,147412.67,371,False,371,1.4430465,0.8932458,73.66926898509581,2033.2524,7.6178837
AC005300.5,373.0,49.33,AC005300.5,False,,0.1980127750177431,1.173121048132138,0.8175715773991636,29186.316,81,False,81,0.3199406,0.27758673,94.25124201561391,450.7963,6.113231
ATP6V1E1,868.8888888888889,45.050000000000004,ATP6V1E1,False,,1.2711142654364798,8.395194851280719,0.7117566327148829,181425.02,517,False,517,1.9980695,1.0979686,63.307310149041875,2815.28,7.943172
BCL2L13,1887.5,42.8,BCL2L13,True,545.0,0.38396025550035484,6.282157316601065,1.960712741533375,68589.06,158,False,158,0.5947629,0.46672508,88.78637331440738,838.021,6.732236
BID,1501.0,52.510000000000005,BID,True,5282.0,0.31653655074520937,3.014790268727014,1.2322596995705524,41677.88,128,False,128,0.48283774,0.39395764,90.91554293825408,680.31836,6.5240297
MICAL3,2798.0,49.77999999999998,MICAL3,True,2265.0,0.17814052519517387,1.9163968239886426,1.5080729866910285,37511.523,78,False,78,0.28763568,0.25280774,94.46415897799858,405.2787,6.0070395
PEX26,5753.5,48.64,PEX26,False,,0.6337828246983677,6.043346546551382,1.1074473557201086,84765.89,248,False,248,0.94183135,0.6636315,82.39886444286728,1327.0404,7.1914597
USP18,2129.0,48.15,USP18,False,,0.21788502484031227,1.767123080521324,1.1057369724259358,35660.04,89,False,89,0.33980268,0.29252234,93.68346344925479,478.78198,6.1733317
DGCR6,1413.125,59.31,DGCR6,False,,0.16749467707594037,1.1736301535582916,0.9912049276664818,23250.049,96,False,96,0.34594795,0.29709855,93.18665720369056,487.44067,6.191218
DGCR2,3150.0,48.63,DGCR2,False,,0.35557132718239887,2.2562917365636452,0.8057451360891191,48821.34,178,False,178,0.6638845,0.5091549,87.36692689850958,935.4133,6.8420568
DGCR14,2470.5,55.92,DGCR14,True,136.0,0.43931866572036904,8.306151808181173,2.3178126422981498,51749.37,99,False,99,0.39821962,0.3351997,92.97374024130589,561.09143,6.3316646
SLC25A1,1172.8,67.53,SLC25A1,True,1640.0,0.6337828246983677,8.797607910187757,1.6121676196708385,92436.74,154,False,154,0.64181215,0.49580058,89.07026259758695,904.31335,6.808281
HIRA,2479.3333333333335,46.18,HIRA,False,,0.21433640880056778,1.5065840941351059,0.9602795226804207,33697.67,82,False,82,0.32515612,0.2815303,94.18026969481902,458.14496,6.129366
C22orf39,2015.6,47.03,C22orf39,True,6603.0,0.31369765791341375,2.7964102522743404,1.1550044790215146,41540.566,119,False,119,0.45767465,0.37684247,91.5542938254081,644.8636,6.470588
MRPL40,1094.3333333333333,51.63,MRPL40,True,1455.0,0.687721788502484,9.864060786179742,1.6476994570361092,88398.055,183,False,183,0.72946084,0.5478097,87.01206529453513,1027.8103,6.936158
UFD1L,1505.4545454545455,46.93999999999999,UFD1L,True,998.0,1.156139105748758,18.759694173817696,1.7626447714997169,151805.05,294,False,294,1.1892384,0.7835537,79.13413768630234,1675.637,7.4245453
AC000089.3,801.0,52.06,AC000089.3,False,,0.9403832505322924,1.5007046825601642,0.17681182651303262,134200.58,738,False,738,2.6339927,1.290332,47.62242725337118,3711.2957,8.219406
TXNRD2,1646.3684210526317,54.090000000000025,TXNRD2,False,,0.20865862313697658,1.5572829295438417,1.0230082370717777,29406.92,85,False,85,0.32679445,0.28276584,93.96735273243435,460.45337,6.134381
COMT,1349.7272727272727,53.409999999999975,COMT,False,,0.6770759403832506,6.147776671075552,1.0452316036534304,92711.19,219,False,219,0.8722781,0.6271559,84.45706174591909,1229.0398,7.114802
TANGO2,1206.1153846153845,54.57999999999999,TANGO2,False,,0.18878637331440737,1.5112093925414554,1.1122407882943166,26507.375,98,False,98,0.3642682,0.3106182,93.04471256210078,513.2539,6.2427173
DGCR8,2655.0,52.209999999999994,DGCR8,False,,0.16678495386799147,0.7555437044325434,0.6412191159105477,22496.297,98,False,98,0.3578008,0.30586633,93.04471256210078,504.14136,6.2248383
TRMT2A,1146.1,63.269999999999996,TRMT2A,True,3498.0,0.6053938963804116,7.065766339763849,1.3639442035702132,86342.984,188,False,188,0.75384074,0.5618081,86.65720369056068,1062.1616,6.9690022
RANBP1,992.1428571428571,57.679999999999986,RANBP1,False,,0.09794180269694819,0.2801733176333953,0.4470148405772552,13335.691,82,False,82,0.28606185,0.2515847,94.18026969481902,403.06116,6.0015664
ZDHHC8,1977.857142857143,63.57,ZDHHC8,False,,0.45351312987934705,2.9610831747209483,0.7963960114224585,63638.68,188,False,188,0.734299,0.5506033,86.65720369056068,1034.6273,6.942763
DGCR6L,1017.0,57.73,DGCR6L,True,2557.0,1.1575585521646559,15.688225853280862,1.4720868350322212,174562.6,288,False,288,1.1870439,0.7825508,79.55997161107167,1672.5448,7.4226995
PI4KAP1,1986.0,55.83,PI4KAP1,False,,0.5649396735273243,5.2147074004774545,1.0890489870238567,85872.44,193,False,193,0.76533484,0.56834036,86.30234208658622,1078.3568,6.9841204
KLHL22,1013.6428571428571,51.659999999999975,KLHL22,False,,0.34634492547906315,2.786209997419189,1.025781508171757,55886.117,154,False,154,0.57601994,0.45490265,89.07026259758695,811.61206,6.700254
MED15,1497.1176470588234,50.5,MED15,False,,2.941092973740241,28.4943968159236,0.9812774361772157,428802.7,751,False,751,3.1034262,1.4118223,46.69978708303761,4372.7275,8.383371
TMEM191A,768.3636363636364,61.30999999999999,TMEM191A,False,,0.17814052519517387,0.9405445512613713,0.7401441146122014,28938.188,93,False,93,0.35112724,0.30093923,93.39957416607523,494.73828,6.206048
PI4KA,1789.2380952380952,47.80999999999998,PI4KA,False,,1.4506742370475514,14.440924616104247,1.0619187948295978,218259.36,494,False,494,1.9541832,1.0832222,64.93967352732435,2753.444,7.920971
AC007308.6,2400.0,51.53,AC007308.6,False,,0.1589779985805536,1.0698785002258213,0.9593984522537362,27546.107,95,False,95,0.34637508,0.29741585,93.25762952448545,488.04248,6.1924496
SNAP29,1980.0,48.85999999999999,SNAP29,True,4802.0,0.41447835344215755,4.234335682947289,1.2648411378953108,68588.2,125,False,125,0.5107656,0.41261655,91.12845990063875,719.66876,6.5801797
CRKL,3681.0,45.76,CRKL,True,4280.0,0.24698367636621718,2.3977625572617605,1.3010651322342113,52198.773,112,False,112,0.422803,0.3526289,92.05110007097232,595.72943,6.3914638
LZTR1,1376.0526315789473,58.44000000000003,LZTR1,True,3407.0,0.6302342086586231,7.451954561584622,1.3743077037155338,86948.49,186,False,186,0.74782664,0.5583731,86.79914833215045,1053.6877,6.961
THAP7,1254.25,62.199999999999996,THAP7,True,7076.0,0.7444996451383961,7.453139113813785,1.13840332390232,99834.76,240,False,240,0.9509969,0.66834044,82.9666430092264,1339.9546,7.201137
HIC2,6157.333333333333,56.16,HIC2,True,3911.0,0.24911284599006386,2.476961215239693,1.330981900367312,29398.377,96,False,96,0.3636469,0.31016266,93.18665720369056,512.3785,6.2410135
PI4KAP2,2120.1428571428573,55.76999999999999,PI4KAP2,False,,0.30376153300212916,1.4943111249112837,0.6406207932131727,42902.008,166,False,166,0.6166807,0.48037508,88.21859474804826,868.9031,6.7683816
UBE2L3,2190.25,49.73,UBE2L3,True,4981.0,1.879347054648687,22.43571661881424,1.2513556043002085,287328.34,520,False,520,2.1261513,1.1398027,63.09439318665721,2995.747,8.005282
YDJC,1403.0,67.56,YDJC,False,,0.3044712562100781,1.478964368668947,0.6323345885927726,45050.71,175,False,175,0.6505096,0.5010841,87.57984386089424,916.568,6.821727
SDF2L1,733.0,62.46,SDF2L1,False,,0.23633782824698368,1.3226558971546531,0.754761464807276,34846.37,142,False,142,0.52173966,0.4198542,89.92193044712562,735.13116,6.6014085
PPIL2,1959.4,54.20000000000002,PPIL2,True,4910.0,0.7068843151171044,7.758482402090459,1.2563286033114816,94826.09,273,False,273,1.0488089,0.71725863,80.62455642299503,1477.7719,7.2989674
YPEL1,2038.0,49.29,YPEL1,False,,0.3030518097941803,1.7426114184786121,0.7490894461668601,52114.92,136,False,136,0.5220881,0.42008314,90.34776437189495,735.62213,6.602075
MAPK1,3487.75,43.8,MAPK1,False,,0.43080198722498225,3.4371471546551446,0.9812797206392442,63251.21,201,False,201,0.756098,0.56309426,85.73456352022711,1065.342,6.9719896
PPM1F,1700.2,55.32000000000001,PPM1F,False,,0.23278921220723917,1.3619638767017237,0.7907543377774355,37260.0,110,False,110,0.42038468,0.35092774,92.1930447125621,592.322,6.3857374
TOP3B,1554.3333333333333,54.99,TOP3B,False,,0.44570617459190914,3.6776253709916733,1.009169163921186,68807.17,163,False,163,0.64582634,0.4982426,88.43151171043293,909.9693,6.8145094
BCR,1683.5,53.07000000000002,BCR,False,,0.8694109297374024,6.288332110136139,0.8080463370487868,154728.9,347,False,347,1.3595241,0.85845995,75.37260468417317,1915.5695,7.558292
GUSBP11,2180.5714285714284,50.35000000000001,GUSBP11,True,7046.0,0.16394606103619588,1.3175628266339765,1.1404397583974737,21331.855,72,False,72,0.2740578,0.24220693,94.88999290276791,386.14746,5.9588056
AP000347.2,1086.3333333333333,49.78,AP000347.2,True,5048.0,0.27750177430801987,2.625352845344858,1.2482868790801698,33505.723,92,False,92,0.35697594,0.30525866,93.47054648687012,502.9791,6.2225347
RGL4,2240.625,55.37,RGL4,False,,0.4528034066713982,3.931187092715658,1.0592205961574022,61821.15,175,False,175,0.6673401,0.5112296,87.57984386089424,940.2822,6.847243
SMARCB1,1199.5714285714287,50.769999999999996,SMARCB1,False,,0.46132008516678497,4.15208944931931,1.0950294838640735,63981.09,191,False,191,0.7285514,0.5472837,86.44428672817601,1026.5289,6.934912
